vendor_name,import_year,total_spend,num_transactions,num_categories,mean_approval_delay,mean_fulfillment_delay,anomaly_score,is_anomaly,pca_1,pca_2
TKS MECHANICAL LLC,2018,1779.0,1,1,0.0,54.0,0.1915346875075769,False,-0.35645984855402574,-0.47142635387178483
TKS MECHANICAL LLC,2019,687.0,1,1,4.0,3.0,0.19140061529023983,False,-0.3724430787476341,-0.04958405684034812
TKS MECHANICAL LLC,2020,1125.0,1,1,0.0,75.0,0.18494714637107018,False,-0.38665525736936307,-0.30297483636392186
TLG OPERATIONS LLC,2022,1587.1,1,1,4.0,0.0,0.1883337355196481,False,-0.36808323384298325,-0.07348981829911032
TMS SUPPLIES INC,2018,129.0,1,1,0.0,21.0,0.20031465279397503,False,-0.3091633295475146,-0.7366628160713061
TMS SUPPLIES INC,2019,3682.6,3,2,0.0,22.77777777777778,0.197661538607591,False,-0.23794869632730237,-0.7145178674829414
TODAYS OFFICE SOLUTIONS INC,2016,5350.74,11,31,4.133333333333334,25.285714285714285,0.10224374000462194,False,1.1307254140959153,0.2994328048382198
TODAYS OFFICE SOLUTIONS INC,2017,651.59,2,2,0.6,10.0,0.1965777655816206,False,-0.2465273879182243,-0.6944445913627021
TODAYS OFFICE SOLUTIONS INC,2018,1040.0,1,2,4.0,16.0,0.1934114201681318,False,-0.344289767866281,0.05906901123931049
TODAYS OFFICE SOLUTIONS INC,2019,2824.07,11,20,2.193548387096774,15.066666666666666,0.13508612572682643,False,0.6736694591958317,-0.23278421940529812
TODAYS OFFICE SOLUTIONS INC,2021,365.43999999999994,2,1,2.5,10.5,0.20014371215475507,False,-0.33641577223525326,-0.29976502582758113
TOM KIRKLAND OPTICIANS INC,2018,453.15,2,2,3.0,228.0,0.11350726714983489,False,-0.6131037290161222,1.5544193116787541
TOM LANGE COMPANY INC,2016,121501.5,49,2,0.5,9.73469387755102,0.10909850144023775,False,0.3919087706239822,-0.6242571459166494
TOM LANGE COMPANY INC,2017,367203.15,154,2,0.5354609929078015,8.470930232558139,-0.0626718103285403,True,1.8120046696664807,-0.4238113607554294
TOM LANGE COMPANY INC,2018,438670.07,173,3,0.4281437125748503,5.224,-0.07459937448799991,True,2.124193586092463,-0.4258721803050293
TOM LANGE COMPANY INC,2019,599826.2,166,2,0.5370370370370371,9.074074074074074,-0.10298879226932756,True,1.9850014442789055,-0.3551658160893632
TOM LANGE COMPANY INC,2020,971780.15,222,3,0.75,3.4671532846715327,-0.1227630781989415,True,2.80574904953176,-0.19589183839177043
TOM LANGE COMPANY INC,2021,852690.65,168,3,0.8631578947368421,3.357638888888889,-0.10799677355176751,True,2.0739924000803653,-0.27633130779802567
TOM LANGE COMPANY INC,2022,855025.65,157,3,0.8942307692307693,2.096774193548387,-0.1053358746294647,True,1.9280543213784407,-0.29575894855018786
TOM LANGE COMPANY INC,2023,128328.25,21,3,1.1612903225806452,0.0,0.13111754607395254,False,0.06367638288104979,-0.6006741344393456
TOWN POLICE SUPPLY,2016,62157.06,14,8,1.925,44.63157894736842,0.1547930976338664,False,0.11911205267800985,-0.0858626696855604
TOWN POLICE SUPPLY,2017,178.0,3,2,1.6,36.0,0.19772196919450835,False,-0.2928023638542274,-0.27647791060923876
TOWN POLICE SUPPLY,2018,-187971.21,8,7,1.6956521739130435,98.33333333333333,0.14085426294618353,False,-0.09431421794400685,0.23526571506536045
TOWN POLICE SUPPLY,2019,21554.47,11,8,3.7058823529411766,223.45454545454547,0.05579625927070403,False,-0.21985961207864085,1.7074328950118198
TOWN POLICE SUPPLY,2020,1142.4,2,2,14.5,40.0,0.04520454623271114,False,-0.5994178394645149,2.4358261953641493
TOWN POLICE SUPPLY,2021,2748.68,5,4,2.8333333333333335,42.142857142857146,0.188075107191717,False,-0.20860183789344725,0.04110804465234469
TRAIN FOR CHANGE,2016,18650.0,2,3,8.0,51.0,0.11886159166075833,False,-0.4225222943855538,1.1806670717754248
TREASURER OF VIRGINIA TECH,2017,1800.0,1,1,1.0,1.0,0.1985105256635603,False,-0.30263609332684305,-0.6890200036223463
TRI-CITY OFFICE PRODUCTS INC,2016,14059.78,57,65,1.5982142857142858,4.435483870967742,0.0185381321744863,False,3.424475299301276,-0.18171999690490648
TRI-CITY OFFICE PRODUCTS INC,2017,5155.41,19,31,1.3333333333333333,6.628571428571429,0.10066147226734545,False,1.326967804943544,-0.4206050981724598
TRI-CITY OFFICE PRODUCTS INC,2018,6951.75,27,36,0.759493670886076,5.653333333333333,0.07259817235108468,False,1.682321011006087,-0.5144408689135251
TRI-CITY OFFICE PRODUCTS INC,2019,1330.1699999999998,5,11,3.7058823529411766,8.4,0.16313717725054033,False,0.14794135460399482,-0.019101518652067183
TRI-CITY OFFICE PRODUCTS INC,2020,355.79,4,3,2.75,6.0,0.1947560612339706,False,-0.21516011040986366,-0.27252588040780296
TRI-CITY OFFICE PRODUCTS INC,2021,3905.88,16,25,3.5121951219512195,13.533333333333333,0.1154101530281163,False,0.9474563176098179,0.05771904137762656
TRI-CITY OFFICE PRODUCTS INC,2022,9190.87,37,35,1.7083333333333333,4.666666666666667,0.08093995000271281,False,1.7497230273578261,-0.31416376620574454
TRIANGLE ELECTRIC CORPORATION,2021,75.0,1,1,0.0,94.0,0.17641010188398665,False,-0.4140011686457466,-0.15065650439438905
TRIDENT PLASTICS INC,2018,4948.00096,5,3,2.142857142857143,114.6,0.16459815397458077,False,-0.34394232450590434,0.47544858121216554
TRIDIM FILTER CORP,2016,217.9,1,1,4.0,52.0,0.1843334390119158,False,-0.4428384817121686,0.34367746634680263
TRUESHRED INC,2017,80.0,1,1,1.0,29.0,0.20117524525057057,False,-0.3429452212461626,-0.464584854174336
TRUESHRED INC,2019,1260.0,2,1,19.0,51.0,0.027786314331516127,False,-0.762316960297747,3.4553284026449207
TRUESHRED INC,2020,7876.0,3,2,4.0,75.0,0.1694515929281915,False,-0.40186576936851426,0.5369942526962482
TSRC INC,2016,4572.86,8,3,0.3333333333333333,17.25,0.1897005688510538,False,-0.12368259828890138,-0.677829625865574
TURNER CLEANING SERVICE,2017,800.0,1,1,0.0,0.0,0.1951582703991998,False,-0.2789669467838903,-0.9051109882298431
TURNER CLEANING SERVICE,2018,5460.0,2,1,8.0,399.0,-0.008820083609005769,True,-1.0166426964603656,3.963237622501343
TURNER CLEANING SERVICED LLC,2019,6300.0,1,2,1.0,395.0,0.047048368380553984,False,-0.821396401694716,2.4789758919314004
TURNER LEASING COMPANY INC,2018,200.0,1,1,1.0,53.0,0.19701724763249484,False,-0.3774045639763024,-0.27189813701316934
TURNING TECHNOLOGIES LLC,2018,5128.67,2,3,7.0,25.0,0.15387000174658755,False,-0.36366819824594393,0.7614213418379232
TURNING TECHNOLOGIES LLC,2019,600.0,1,1,0.0,6.0,0.19887983268118198,False,-0.2875949594138389,-0.856984569548084
TURNING TECHNOLOGIES LLC,2020,600.0,1,1,28.0,14.0,-0.00809145602347272,True,-0.9232133646870777,5.027500426560593
TranSource Inc.,2019,574.94,1,1,3.0,0.0,0.19429122973062407,False,-0.3458508763619789,-0.28155556652652575
UGLYBUG LLC,2021,625.0,1,1,0.0,1.0,0.1945326485818355,False,-0.28041306512460745,-0.8971177963606027
ULINE INC,2019,1868.8999999999999,4,3,0.0,8.75,0.19212620926267687,False,-0.1577242274725405,-0.8217852098038827
ULINE INC,2021,897.9,4,5,2.625,19.25,0.19567336587523665,False,-0.13776640679806798,-0.1835875900737691
UNDER ARMOUR,2018,9418.09,2,1,3.0,5.0,0.19388013281102684,False,-0.33914380057324134,-0.23820227384967754
UNDERPRESSURE INC,2019,750.0,1,1,5.0,324.0,0.073774788283679,False,-0.8557154758181982,2.735163912392065
UNION INSURANCE GROUP INC,2017,4900.0,2,1,4.0,18.0,0.19520784686199139,False,-0.3803621932577784,0.0731343834781858
UNITEC SALES ASSOCIATES LLC,2016,2768.45,5,6,2.5454545454545454,30.7,0.18751652801068636,False,-0.09214621075384694,-0.10213861201960052
UNITEC SALES ASSOCIATES LLC,2017,1859.8899999999999,6,6,2.142857142857143,46.833333333333336,0.18624211316840716,False,-0.09301228124813427,-0.05501658052312875
UNITEC SALES ASSOCIATES LLC,2018,1101.9499999999998,3,3,1.7142857142857142,135.57142857142858,0.1500766811797496,False,-0.3914883815001105,0.5510070270185763
UNITED INDUSTRIAL SALES CO INC,2020,5243.999999999999,1,1,1.0,149.0,0.15746159220869155,False,-0.5149804584273157,0.4997468595329885
UNITED PARCEL SERVICE,2016,18.0,3,1,3.6666666666666665,14.0,0.19323723332393378,False,-0.3540864993825644,-0.02775075126768905
UNITED PARCEL SERVICE,2018,3842.74,1,1,1.0,6.0,0.20217204454724635,False,-0.30969952456718325,-0.6484798760677087
UNIVAR USA INC CORP HEADQUARTERS,2016,163897.47,9,2,9.11111111111111,273.0,-0.031488460172441446,True,-0.7109164329623715,3.228446380695953
UNIVAR USA INC CORP HEADQUARTERS,2019,155824.0046,9,3,2.391304347826087,5.0,0.14728494396778574,False,-0.12991710571504547,-0.317145768887158
UNIVERSITY OF CINCINNATI,2016,3000.0,1,1,7.0,15.0,0.16220752169936997,False,-0.4564147089677155,0.6708023691112937
US21 INC,2020,228594.94,5,3,3.8333333333333335,124.0,0.08635533235058623,False,-0.3823099172374399,0.946312203831045
US21 INC,2021,21465.0,1,1,4.0,150.0,0.13399298158299489,False,-0.5823582679392598,1.1345662526275366
"V. F. LANASA, INCORPORATED",2016,113674.75,52,2,0.6190476190476191,2.1641791044776117,0.10870141604145966,False,0.4398214265945017,-0.6573997666557445
"V. F. LANASA, INCORPORATED",2017,221464.0,58,2,0.5408163265306123,1.8663101604278074,0.0806363702537265,False,0.5284537838709074,-0.6459916153115474
"V. F. LANASA, INCORPORATED",2018,148134.0,56,3,0.6180555555555556,3.5488721804511276,0.09552891131587427,False,0.5401551055900718,-0.6295849075480603
"V. F. LANASA, INCORPORATED",2019,70830.0,41,2,1.3783783783783783,5.811594202898551,0.1348066481480259,False,0.26801308843427385,-0.49493579673627036
"V. F. LANASA, INCORPORATED",2020,19948.5,10,3,0.8571428571428571,3.1,0.176432822148341,False,-0.08739509050207961,-0.6765625025706975
VA INDUSTRIES F T BLIND,2016,18900.19,115,13,1.663265306122449,15.296,0.03220133989773655,False,1.7500793473271348,-0.21418450336519054
VA INDUSTRIES F T BLIND,2017,12509.43,42,9,1.8652482269503545,28.633333333333333,0.13291472202398252,False,0.562042139837386,-0.19095809836621397
VA INDUSTRIES F T BLIND,2018,25214.3,137,19,1.7995991983967936,36.55045871559633,-0.00876320382625806,True,2.292072416407743,0.043815510649387664
VA INDUSTRIES F T BLIND,2019,32903.0,159,13,2.3974175035868006,23.201856148491878,-0.015209414963280321,True,2.311923323398054,0.06953959195469149
VA INDUSTRIES F T BLIND,2020,174335.2,19,11,1.6,16.642857142857142,0.09797561511092062,False,0.3802889981390267,-0.335979394100816
VA INDUSTRIES F T BLIND,2021,857135.12,57,16,1.6292134831460674,20.87704918032787,-0.027828069053125293,True,1.1551612727762408,-0.0843813978992454
VA INDUSTRIES F T BLIND,2022,3783309.76,245,28,1.9624413145539905,4.724137931034483,-0.1898765313561407,True,4.415811729991697,0.7590266372328974
VADOC AGRIBUSINESS,2018,164955.07,6,2,5.0,26.0,0.12540926651072676,False,-0.3046456452970659,0.3868426665045953
VADOC AGRIBUSINESS,2020,48385.04,2,1,1.0,1.0,0.1755010558353991,False,-0.2865862820482903,-0.678377809960803
VALLEY BOILER & MECHANICAL INC,2019,249842.46,4,3,2.0,7.0,0.13220003593487067,False,-0.18558508420026015,-0.3713028808194387
VALLEY BOILER & MECHANICAL INC,2020,628.5,1,1,0.0,27.0,0.19961633025511555,False,-0.3177512670700032,-0.6883987461040316
VALLEY BOILER & MECHANICAL INC,2021,5446.71,3,2,0.0,64.5,0.180644376814029,False,-0.2977645949151326,-0.37924018354370503
VALLEY FARMING LLC,2016,1141.0,1,1,2.0,0.0,0.20043904590647627,False,-0.32352810095946544,-0.4893107443296001
VALLEY GROUP INC,2019,1612.5,2,1,3.0,519.0,-0.014804374290153799,True,-1.0777424860893097,3.886463155566678
VALLEY PROTEINS INC,2019,1920.0,2,1,0.0,281.5,0.09690152933102564,False,-0.6697818878488563,1.3563620007554018
VARIDESK LLC,2018,2970.0,1,1,4.0,10.0,0.19282169406659322,False,-0.38236493003905936,0.0070586089170853236
VCASE,2016,855.0,1,1,3.0,1.0,0.19343487069050153,False,-0.3472709238257829,-0.2734728255593771
VCASE,2017,1470.0,1,1,4.0,28.0,0.19383710075541782,False,-0.40830052989704513,0.15126075823332155
VCU HEALTH SYSTEM,2021,9373643.27,6,5,9.571428571428571,32.0,-0.11531635334548085,True,0.2528215972586528,3.2100629370201053
VEG-PRO INC,2018,22166.1,5,2,0.16666666666666666,9.4,0.186119535754392,False,-0.19463128078705771,-0.7806781101757169
VEG-PRO INC,2019,2860.0,2,1,0.0,2.0,0.19444948453868827,False,-0.26834020774796047,-0.8871754073183158
VEG-PRO INC,2020,5040.0,1,1,0.0,5.0,0.19742780302621726,False,-0.28590449463521306,-0.8641384723069255
"VICTORIA CASH GRAFF, LCSW",2018,61140.0,2,1,4.5,4.0,0.15965081213837135,False,-0.3681800221333264,0.07574806117994105
"VICTORIA CASH GRAFF, LCSW",2020,32875.0,2,2,2.5,1.0,0.17913410227938498,False,-0.27410809838480243,-0.3654056799022698
VICTORIA FLORAL L.L.C. D/B/A FLOWERAMA,2016,178.0,1,1,6.0,29.0,0.1695857711801773,False,-0.45439133280172445,0.5747672811017587
VICTORIA FLORAL L.L.C. D/B/A FLOWERAMA,2017,174.5,1,1,0.0,15.0,0.2008688257070556,False,-0.3005441683887635,-0.784819638074884
"VIPPERMAN AIR AND REFRIGERATION, INC",2018,2586.0,2,2,1.0,45.0,0.19593495690292762,False,-0.30559593566130633,-0.3299502748657065
"VIPPERMAN AIR AND REFRIGERATION, INC",2019,250.75,1,1,0.0,115.0,0.16620505585501533,False,-0.44414904019101226,0.017958295678387234
"VIPPERMAN AIR AND REFRIGERATION, INC",2021,4037.5,2,2,0.0,52.5,0.19017682798423174,False,-0.293993125467223,-0.4773239914672244
VIRGINIA ACOUSTICAL INC,2019,468.0,1,1,0.0,7.0,0.198927412300823,False,-0.28903861423830046,-0.8489829159129006
VIRGINIA BUSINESS SYSTEMS,2016,1672.08,2,4,1.5,11.0,0.19712790227244947,False,-0.17436174931800158,-0.4906873873702968
VIRGINIA BUSINESS SYSTEMS,2017,10361.519999999999,2,2,20.0,43.0,0.0013032666789618563,False,-0.7257948420590867,3.6049894054591203
VIRGINIA BUSINESS SYSTEMS,2018,48337.52,8,3,3.090909090909091,119.0,0.13943815899654877,False,-0.3287649913866312,0.7208017084427055
VIRGINIA BUSINESS SYSTEMS,2019,12381.13,9,6,6.133333333333334,57.2,0.12336335717510227,False,-0.15610337851765949,0.8641850340945748
VIRGINIA CAROLINA BUILDINGS INC,2018,3750.0,1,1,0.0,64.0,0.18674867630656133,False,-0.37070785186847593,-0.3907621972474238
VIRGINIA CENTER FOR RESTORATIVE JUSTICE,2019,7500.0,1,1,6.0,288.0,0.069909225569103,False,-0.8259197797845054,2.655364128528159
VIRGINIA COMMONWEALTH UNIVERSITY,2016,71470.0,3,2,4.333333333333333,16.0,0.16598361881416268,False,-0.32092306402620147,0.14516734282055557
VIRGINIA COMMONWEALTH UNIVERSITY,2018,1000.0,1,1,1.0,19.0,0.20464002116209673,False,-0.328531589431831,-0.5446801046279671
VIRGINIA COMMONWEALTH UNIVERSITY FOUNDAT,2020,10000.0,1,1,4.0,3.0,0.18709745760087604,False,-0.37190952695953505,-0.04775139576528461
VIRGINIA CORRECTIONAL ENTERPRISES,2016,578123.9569999999,676,119,1.8433908045977012,40.169835234474014,-0.21277150612273577,True,14.210111529880024,1.4082152137562822
VIRGINIA CORRECTIONAL ENTERPRISES,2017,652764.2125,233,70,1.219484882418813,40.00880281690141,-0.15426386128824965,True,6.007473384775858,0.43152423197765327
VIRGINIA CORRECTIONAL ENTERPRISES,2018,679146.425,628,109,2.198265179677819,41.25024437927664,-0.2151689766780257,True,13.096131089617154,1.3974930217029387
VIRGINIA CORRECTIONAL ENTERPRISES,2019,724700.0621,837,116,2.338333991314647,56.88948069241012,-0.21962830747173934,True,16.19738433742413,1.8989533199497812
VIRGINIA CORRECTIONAL ENTERPRISES,2020,1021796.46,133,56,2.064885496183206,45.283687943262414,-0.1350973446184125,True,4.008873685644733,0.5155833041627212
VIRGINIA CORRECTIONAL ENTERPRISES,2021,507277.07116,238,73,1.847145488029466,30.633333333333333,-0.14758767558584318,True,6.205922925079205,0.47814936161530547
VIRGINIA CORRECTIONAL ENTERPRISES,2022,2621440.8002902,1241,133,2.4462093862815886,6.875,-0.2621243679438039,True,22.576995699644648,2.56082274604424
VIRGINIA DEPARTMENT OF HEALTH,2021,150.0,1,1,2.0,3.0,0.20196045148027703,False,-0.3278931536228985,-0.46542287065047094
VIRGINIA DEPT OF CRIMINAL JUSTICE SVCS,2022,15000.0,1,1,5.0,0.0,0.17011502043709825,False,-0.3896051395897719,0.1370162127050667
VIRGINIA DISTRIBUTION CENTER - VDC,2016,337965.4456,236,91,1.6526887025160335,29.875621890547265,-0.15257302413689633,True,7.017324914542356,0.4714173476242084
VIRGINIA DISTRIBUTION CENTER - VDC,2017,482699.6952,348,91,2.1486693961105425,26.27219321148825,-0.18543688280102066,True,8.518397444251042,0.7392635372459804
VIRGINIA DISTRIBUTION CENTER - VDC,2018,115864.2313,224,77,2.5793226381461674,35.314732142857146,-0.12995343865081876,True,6.16033155404386,0.5871492359695902
VIRGINIA DISTRIBUTION CENTER - VDC,2019,191249.96,164,75,1.5297723292469352,45.69078947368421,-0.12684256116672654,True,5.2766855149197065,0.37016722784192396
"VIRGINIA DRY CLEANING EQUIPMENT, INC.",2020,1698.48,1,1,0.0,199.0,0.12367220682960278,False,-0.564697859989261,0.6925640478520673
VIRGINIA FILTERS AND SUPPLY,2020,118.8,1,1,0.0,36.0,0.19416873430505083,False,-0.3307052999535027,-0.6162503839492597
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,2016,16511.57,83,8,3.008403361344538,49.80808080808081,0.07156876392675948,False,1.008195995046354,0.2736845345887765
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,2017,108191.27,99,5,3.6072727272727274,42.03813559322034,0.04119975404553927,False,1.0849453805722262,0.36476227788127286
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,2018,15409.02,19,8,2.9696969696969697,42.55555555555556,0.16229993311287738,False,0.1630330336229841,0.11280475857787389
VIRGINIA PORTABLE POWER SOLUTIONS LLC,2022,49.9,1,1,0.0,0.0,0.19533116246191395,False,-0.2790099208197814,-0.9052585968492358
VIRGINIA REST LODGING & TRAVEL ASSOC,2016,1416.7,2,1,15.5,31.0,0.05412485648163623,False,-0.6555699264801417,2.5672736578939683
VIRGINIA REST LODGING & TRAVEL ASSOC,2017,71913.22,4,3,3.5,11.0,0.1680270369719003,False,-0.23495872919451524,-0.062406359342563326
VIRGINIA REST LODGING & TRAVEL ASSOC,2018,112188.0,2,2,26.5,14.5,-0.037650258374144596,True,-0.8239197039189404,4.747372625927098
VIRGINIA REST LODGING & TRAVEL ASSOC,2021,1455.0,2,1,3.0,88.0,0.16978612086326694,False,-0.4587956839701477,0.42652393842656894
VIRGINIA REST LODGING & TRAVEL ASSOC,2022,13340.0,7,2,2.6666666666666665,3.0,0.19078993200467975,False,-0.21491000076529052,-0.3111754693785073
VIRGINIA TRAILER RENTALS,2017,5500.0,1,1,3.0,4.0,0.19525779339478105,False,-0.35131308398650707,-0.24847587018594353
VIRGINIA TRAILER RENTALS,2018,56558.090000000004,4,3,1.8,12.666666666666666,0.17533190662028286,False,-0.20033834157981412,-0.4054218094685695
VIRGINIA TRAILER RENTALS,2019,56125.91,10,3,1.3157894736842106,27.615384615384617,0.17004564699466312,False,-0.13075219677140676,-0.3773056031209761
VIRGINIA TRAILER RENTALS,2021,10824.05,3,1,0.4,0.6666666666666666,0.185659613593733,False,-0.2615043827480638,-0.8116901326952465
VIRGINIA VACUUM CENTER INC,2018,1332.86,1,1,0.0,262.0,0.10987580984114659,False,-0.655192628107829,1.1982327444202188
VIRGINIA VACUUM CENTER INC,2019,499.99,1,1,9.0,41.0,0.12708229086174422,False,-0.5384770301264581,1.2947619056438586
VIRGINIA WATER SYSTEMS INC,2018,4980.0,1,1,2.0,3.0,0.20094166776634664,False,-0.327616437727213,-0.46447239787128547
VOLATIA LANGUAGE NETWORK INC,2020,865.58,2,1,2.0,1.0,0.19845650924977198,False,-0.3115990682451056,-0.47986236892588974
VOLATIA LANGUAGE NETWORK INC,2021,0.0,1,1,8.0,1.0,0.13624910444649413,False,-0.4587716337764977,0.7656917733691891
VSDVA ALLIANCE,2021,7500.0,1,1,0.0,6.0,0.1957766048940347,False,-0.2871996509914311,-0.8556267512921044
Versionone,2016,4680.0,1,1,2.0,0.0,0.1988431995547411,False,-0.3233253478425232,-0.4886143213139608
Virginia Public Safety Training Center,2017,200.0,1,1,4.0,0.0,0.18887275660309794,False,-0.3681627022941024,-0.07376277912561312
W W GRAINGER INC,2016,19850.93,33,39,3.914285714285714,36.4375,0.05100097315595481,False,1.7892219977456147,0.4125201134473502
W W GRAINGER INC,2017,24532.510000000002,26,57,2.2626262626262625,26.935064935064936,0.05343194844035065,False,2.588727505631054,0.05954955357160128
W W GRAINGER INC,2018,41055.39,49,89,0.7697368421052632,38.847457627118644,-0.05415721896510395,True,4.411277867924186,0.01721271836973174
W W GRAINGER INC,2019,46498.06,50,86,1.4397163120567376,11.270833333333334,-0.035558520479777034,True,4.309232230438034,-0.07502314854579183
W W GRAINGER INC,2020,77420.78,14,25,0.6060606060606061,34.5,0.08480572708827233,False,0.9595749277606572,-0.36653978627864947
W W GRAINGER INC,2021,37354.6,32,62,1.8944444444444444,27.357142857142858,0.03793501048393677,False,2.911359721060411,0.018900124111317366
W W GRAINGER INC,2022,103261.43,116,165,2.6294117647058823,4.0,-0.1358728710998368,True,8.876927590710526,0.5561531033779319
WAFFLE & EGG,2016,1942.5,1,1,7.0,3.0,0.15728147485731225,False,-0.4392421854506675,0.5742627172393568
WAGNER FOOD EQUIPMENT INC,2018,3729.82,6,4,0.5714285714285714,23.375,0.1935141646019085,False,-0.11779370806005178,-0.57805972111
WAGNER FOOD EQUIPMENT INC,2019,1401.02,5,2,0.9166666666666666,22.083333333333332,0.19686357381676006,False,-0.2307531321076012,-0.527047346033867
WALGREEN COMPANY,2022,5.29,1,1,1.0,0.0,0.19868890274502438,False,-0.30130282179086515,-0.6974008053752078
WALLACE FURNITURE&HARDWARE,2021,6.69,1,1,2.0,8.0,0.20036941606138126,False,-0.3350818260192972,-0.4253129255014111
WALMART,2019,64.72,1,1,1.0,7.0,0.20232326670684836,False,-0.3113520637995096,-0.6411957054061003
WASTE MANAGEMENT INC,2017,116.22,1,1,0.0,0.0,0.19533116246191395,False,-0.27900612127564023,-0.9052455460511583
WASTE MANAGEMENT INC,2018,7610.389999999999,9,2,0.29411764705882354,120.875,0.14398384202125336,False,-0.3048709030872718,0.14373009267832124
WASTE MANAGEMENT INC,2019,23195.21,11,2,1.5625,174.28571428571428,0.11632759507243212,False,-0.38219162504418375,0.8421625484379874
WASTE MANAGEMENT INC,2022,14990.4298,8,3,2.3333333333333335,0.0,0.1875309573116279,False,-0.14289386099858659,-0.3985230668442429
WASTE MANAGEMENT OF CAROLINAS INC,2020,12768.0,2,1,0.6666666666666666,168.0,0.12815386048927513,False,-0.5210241367235854,0.5859385162961656
WATER CHEMISTRY INC,2018,8684.0,4,4,0.75,64.33333333333333,0.17516077742161984,False,-0.20707205631473122,-0.21411735430262732
WATER CHEMISTRY INC,2020,188926.07,12,2,7.888888888888889,157.5,0.02434737702357903,False,-0.4762273771208629,2.0565461502023914
WAVERLY MOTORS INC,2017,264.9,2,2,2.0,5.5,0.20177871537510955,False,-0.2712936092958612,-0.4396318199623302
WAYNE PRODUCE FARM,2016,1261.05,8,2,0.5454545454545454,1.5,0.1870634297644868,False,-0.15278442351705337,-0.7650480158667007
WAYNE PRODUCE FARM,2017,480.3,2,1,0.5,0.5,0.1899750731433847,False,-0.2774675773252272,-0.795751856089474
WELDING PROCESSES & MECHANICAL INC,2019,12891.720000000001,4,2,2.75,246.0,0.10178537376906649,False,-0.6059063784510821,1.6523476129430588
WELDING PROCESSES & MECHANICAL INC,2020,5855.0,2,2,3.0,252.0,0.11172219121226157,False,-0.6472604688780165,1.7481454190363481
WEST VIRGINIA UNIVERSITY,2018,21375.0,2,1,3.3333333333333335,0.0,0.18471815082796605,False,-0.33870842939688517,-0.20669862002821976
"WETLAND STUDIES AND SOLUTIONS, INC.",2022,20314.88,4,4,0.125,0.0,0.1774333670758454,False,-0.10008563370251655,-0.8581893258232982
WHALEY FOODSERVICE LLC,2020,10254.71,2,2,0.0,47.0,0.18684699518767012,False,-0.28573842660482757,-0.5202524973034268
WHITES BUILDING SUPPLY INC,2019,33.9,1,1,0.0,3.0,0.19847976446811377,False,-0.28331911468439586,-0.8811788575469793
"WIDGEON RIVER, LLC",2017,8447.77,8,9,0.0,9.125,0.1655147595012782,False,0.17645149549764244,-0.7862339125900812
"WIDGEON RIVER, LLC",2018,971.52,3,3,0.0,8.0,0.1917513896784397,False,-0.17007947426111147,-0.8294574676318648
WILLIAM MANIS COMPANY,2016,14754.3,15,2,0.5555555555555556,1.6666666666666667,0.17198980811593206,False,-0.058809554871340736,-0.7486305297247972
WILLIS PRODUCE SALES LLC,2016,68353.15,25,2,0.6851851851851852,3.8181818181818183,0.1420058470615126,False,0.07209095939346913,-0.6791163867545709
WILLIS PRODUCE SALES LLC,2017,121733.75,46,2,0.632,3.731707317073171,0.11394819745090118,False,0.3574578816246965,-0.649387640155015
WILLIS PRODUCE SALES LLC,2018,72111.7,32,3,1.051948051948052,4.327586206896552,0.13815511227895855,False,0.20386808601904785,-0.5835006757058939
WILLIS PRODUCE SALES LLC,2019,29265.1,12,1,0.8387096774193549,2.774193548387097,0.16711169775573198,False,-0.15282533063441725,-0.686675183168675
WILLIS PRODUCE SALES LLC,2020,99155.1,23,1,1.2289156626506024,2.707692307692308,0.14231287250057784,False,-0.010233635068770484,-0.5761205374643859
WILLIS PRODUCE SALES LLC,2021,50422.2,19,2,0.8333333333333334,1.5510204081632653,0.15698973842094727,False,-0.00926816945922262,-0.6788994854924452
WILLIS PRODUCE SALES LLC,2022,278917.4,43,2,0.9134615384615384,0.0,0.08386463501553953,False,0.3254055910116137,-0.5943313680679836
WILLIS PRODUCE SALES LLC,2023,45660.9,11,2,0.9583333333333334,0.0,0.1684321417364391,False,-0.11714706778499542,-0.6781036924004874
WINNERS CIRCLE OF VIRGINIA,2017,500.0,1,1,1.0,7.0,0.20232326670684836,False,-0.311327126140074,-0.6411100487205259
WISE GLASS AND MIRROR INC,2019,740.5,1,1,1.0,25.0,0.20354101410030745,False,-0.3371630108807845,-0.4965653946688502
WOMACK ELECTRIC & SUPPLY CO INC,2019,232.96635,2,2,3.0,45.75,0.19132891792275292,False,-0.3513885032245431,0.09134054490369921
WORLD BOOK INC,2017,21578.4,1,1,5.0,0.0,0.16896456292184442,False,-0.3892282559773128,0.1383107448232023
WORLD BOOK INC,2021,18981.0,1,1,13.0,27.0,0.07180101414206042,False,-0.6064743204135643,2.0174781661139947
WRIGHTS READY MIX,2018,2710.0,2,1,0.0,8.0,0.19605057949411692,False,-0.2769653558241235,-0.8390391493738323
WRIGHTS READY MIX,2020,1950.0,1,1,0.0,0.0,0.19420129114176987,False,-0.2789010620468223,-0.9048846851871799
WYTHEVILLE OFFICE SUPPLY INC,2016,3231.44,21,30,1.2142857142857142,78.21052631578948,0.07555237735137577,False,1.2066724096771173,0.1276291375449217
